"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCFDG300	RCFDG301	RCFDG302	RCFDG303	RCFDG304	RCFDG305	RCFDG306	RCFDG307	RCFDG308	RCFDG309	RCFDG310	RCFDG311	RCFDG312	RCFDG313	RCFDG314	RCFDG315	RCFDG316	RCFDG317	RCFDG318	RCFDG319	RCFDG320	RCFDG321	RCFDG322	RCFDG323	RCFDG348	RCFDG349	RCFDG350	RCFDG351	RCFDG352	RCFDG353	RCFDG354	RCFDG355	RCFDG356	RCFDG357	RCFDG358	RCFDG359	RCFDG360	RCFDG361	RCFDG362	RCFDG363	RCFDG364	RCFDG365	RCFDG366	RCFDG367	RCFDG368	RCFDG369	RCFDG370	RCFDG371	RCFDG372	RCFDG373	RCFDG374	RCFDG375	RCFDHT50	RCFDHT51	RCFDHT52	RCFDHT53	RCFDHT58	RCFDHT59	RCFDHT60	RCFDHT61	RCFDK142	RCFDK143	RCFDK144	RCFDK145	RCFDK146	RCFDK147	RCFDK148	RCFDK149	RCFDK150	RCFDK151	RCFDK152	RCFDK153	RCFDK154	RCFDK155	RCFDK156	RCFDK157	RCFDMG95	RCFDPU98	RCFDPU99	RCFDPV00	RCFDPV01	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	RCONG300	RCONG301	RCONG302	RCONG303	RCONG304	RCONG305	RCONG306	RCONG307	RCONG308	RCONG309	RCONG310	RCONG311	RCONG312	RCONG313	RCONG314	RCONG315	RCONG316	RCONG317	RCONG318	RCONG319	RCONG320	RCONG321	RCONG322	RCONG323	RCONG348	
736158																																																																																																																																																					0	0	3115	2286	2287	0	0	1488	1427	0	0	0	0	0	0	18404	17237	0	0	0	7241	6807	750	725	3495	1348	2379	3446	2896	2721	0	0	5	27	137	1314	2106	252	606																									0	0	0	0									0	0	0	0	0	0	1028	858	0	0	0	0	0	0	0	0		
736550																																																																																																																																																					0	0	60633	12120	11930	0	0	500	447	0	0	0	0	0	0	89258	87352	0	0	0	56542	55809	500	472	10814	956	10814	13385	12247	36255	8443	0	0	0	0	3571	968	0	713																									0	0	0	0									0	0	0	0	0	0	813	713	0	0	0	0	0	0	0	0		
737548																																																																																																																																																					0	0	57165	22755	22251	0	0	2000	1901	0	0	0	0	0	0	93926	90991	0	0	0	54172	52014	0	0	27010	7208	19893	16261	9644	33091	0	0	0	0	0	2190	2703	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
738013																																																																																																																																																					0	0	118320	0	0	0	0	0	0	0	0	0	0	0	0	190298	174912	0	0	0	67039	61469	0	0	0	0	0	0	0	27066	34402	0	0	0	0	6370	56945	23980	26148																									0	0	0	0									0	0	0	0	0	0	51579	50128	0	0	0	0	0	0	0	0		
738040																																																																																																																																																					0	0	49749	19495	17885	0	0	0	0	0	0	0	0	175930	172320	524863	476544	0	175930	172320	6854	6114	1000	914	24671	23021	25021	45085	41864	131542	29090	4760	3260	7972	17286	33526	251611	2907	35530																									0	0	0	0	0	0	96674	93815	0	0	256896	224603	0	0	0	0	0	0	30013	25458	0	0	0	0	0	0	0	0		
738143																																																																																																																																																					0	0	128184	2004	2006	0	0	0	0	0	0	0	0	3757	3757	200128	179063	0	3757	3757	0	0	0	0	5956	2114	9714	96165	9248	0	0	0	0	0	0	1321	44777	0	19482																									0	0	0	0									0	0	0	0	0	0	2447	1920	0	0	0	0	0	0	0	0		
738255																																																																																																																																																					0	0	31092	0	0	0	0	0	0	0	0	0	0	0	0	68699	64202	0	0	0	28340	26705	0	0	645	0	645	5544	7437	16154	271	0	0	0	60	7047	12532	3008	11505																									0	0	0	0	0	0	3494	3185	0	0	18083	16454	0	0	0	0	0	0	11187	10655	0	0	0	0	0	0	0	0		
738303																																																																																																																																																					0	0	4101	1493	1499	0	0	9521	9276	0	0	0	0	40484	39242	103036	87878	0	3895	3749	0	0	0	0	5678	2997	2669	14479	2258	8297	250	1	11	1207	288	1448	94404	0	53																									0	0	0	0	20806	20509	15562	13625	12566	11742	62431	50363	0	0	0	0	0	0	55	53	0	0	0	0	0	0	0	0		
738657																																																																																																																																																					0	0	3105	1738	1665	0	0	0	0	0	0	0	0	1378	1375	7861	7257	0	1378	1375	4133	3859	0	0	709	35	674	2616	2060	1517	0	0	0	0	0	1594	138	0	0																									0	0	0	0	0	0	195	178	0	0	1795	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
738769																																																																																																																																																					0	0	116650	0	0	0	0	500	500	0	0	0	0	0	0	156796	142358	0	0	0	5510	5500	32500	28722	12812	1002	11755	10542	27545	47448	0	0	55	592	1493	35918	6008	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
739346																																																																																																																																																					0	0	30328	0	0	0	0	200	200	0	0	0	0	0	0	53287	48177	0	0	0	52587	47554	500	423	0	354	969	8952	7857	27682	2363	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
739355																																																																																																																																																					0	0	6465	0	0	0	0	0	0	0	0	0	0	0	0	23180	20829	0	0	0	0	0	0	0	0	0	4976	0	0	0	0	0	0	0	22	9815	6017	0	0																									0	0	0	0	0	0	0	0	0	0	18159	15853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
739560																																																																																																																																																					0	0	147975	490	491	0	0	50981	48995	0	0	1025	992	0	0	344048	315663	0	0	0	31151	29774	0	0	1980	40715	9817	25356	24713	13447	16364	686	197	717	806	55972	87531	33908	5435																									0	28440	0	29845	0	0	101	99	0	0	167163	145810	0	0	0	0	0	0	10112	9585	0	0	0	0	0	0	0	0		
739832																																																																																																																																																					0	0	15223	0	0	0	0	0	0	0	0	0	0	0	0	64667	61006	0	0	0	40705	39332	0	0	856	902	856	1266	3463	27244	7813	0	34	0	0	2852	8481	3150	4945																									0	0	0	0									0	0	0	0	0	0	8016	7826	0	0	0	0	0	0	0	0		
740249																																																																																																																																																					0	0	24672	0	0	0	0	2000	1899	0	0	0	0	0	0	122734	119644	0	0	0	120734	117745	0	0	9308	2950	8912	22249	23475	60564	1494	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
741068																																																																																																																																																					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
741152																																																																																																																																																					0	0	14173	753	754	0	0	0	0	0	0	0	0	0	0	52342	49319	0	0	0	19048	17949	0	0	3953	466	3488	2298	2354	12296	1774	0	0	0	0	13707	1667	2892	8377																									0	0	0	0									0	0	0	0	0	0	12339	11269	0	0	0	0	0	0	0	0		
741330																																																																																																																																																					0	0	108067	5322	5323	0	0	0	0	0	0	0	0	0	0	160675	147760	0	0	0	53127	45508	0	0	5323	5323	0	4766	3254	43751	3541	0	0	0	487	32825	24665	8827	20322																									0	0	0	0	0	0	0	0	0	0	62635	57976	0	0	0	0	0	0	28847	29149	0	0	0	0	0	0	0	0		
741358																																																																																																																																																					0	0	250	0	0	0	0	0	0	0	0	0	0	250	250	0	0	0	250	250	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
741844																																																																																																																																																					0	0	794	0	0	0	0	0	0	0	0	0	0	0	0	30442	28584	0	0	0	8954	8600	3110	2866	3687	140	3543	8424	4649	5860	0	0	4	17	68	1428	4218	172	62																									0	0	0	0									0	0	0	0	0	0	245	235	0	0	0	0	0	0	0	0		
741956																																																																																																																																																					0	0	1450	0	0	0	0	0	0	0	0	0	0	729	740	12136	11029	0	0	0	1396	1261	0	0	980	0	980	0	1501	1261	0	0	0	0	0	4428	2169	0	1419																									0	0	0	0									0	0	0	0	729	740	808	690	0	0	0	0	0	0	0	0		
741974																																																																																																																																																					0	0	78	0	0	0	0	0	0	0	0	0	0	93	89	8800	8765	0	0	0	0	0	0	0	1970	943	1970	996	439	0	0	0	40	228	0	4241	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
742056																																																																																																																																																					0	0	33888	5826	5858	0	0	0	0	0	0	0	0	0	0	66004	63210	0	0	0	17683	16649	0	0	8734	4400	6526	8597	9549	14605	805	0	0	259	51	7236	2052	4863	4266																									0	0	0	0									0	0	0	0	0	0	7043	6504	0	0	0	0	0	0	0	0		
742542																																																																																																																																																					0	0	1368	500	490	0	0	0	0	0	0	0	0	0	0	30963	29102	0	0	0	11581	11218	467	467	3160	0	2279	7683	3381	3734	518	2	7	76	170	5643	2914	1172	1523																									0	0	0	0									0	0	0	0	0	0	2785	2600	0	0	0	0	0	0	0	0		
742944																																																																																																																																																					0	0	0	1499	1515	500	500	0	0	0	0	0	0	19939	19290	21858	21926	0	1832	1808	0	0	2000	1844	3784	4799	2481	10510	6335	2766	0	12	2	0	166	2820	987	4270	6718																									0	0	0	0	12	12	0	0	1179	1093	2789	2797	0	0	0	0	1909	1929	8677	8673	0	0	0	0	0	0	0	0		
743679																																																																																																																																																					0	0	103014	935	936	0	0	6159	5798	0	0	850	829	0	0	117987	109640	0	0	0	32614	31988	250	250	14407	4705	13934	18493	7500	6349	569	0	2935	883	1866	27852	11090	2101	11364																									0	0	0	0									0	0	0	0	0	0	13033	11253	0	0	0	0	0	0	0	0		
743950																																																																																																																																																					0	0	1312	4719	4586	0	0	2178	2137	0	0	0	0	0	0	46697	44996	0	0	0	18586	17790	300	271	1796	299	1496	8753	9176	18919	0	0	0	21	44	838	2734	1120	1593																									0	0	0	0									0	0	0	0	0	0	2676	2713	0	0	0	0	0	0	0	0		
744854																																																																																																																																																					0	0	1013	0	0	0	0	0	0	0	0	0	0	158	158	62663	62759	0	0	0	4462	4392	0	0	8138	5978	2126	957	95	409	0	45	169	559	532	5840	23064	3064	20080																									0	0	0	0									0	0	0	0	0	0	23090	23144	0	0	0	0	0	0	0	0		
745347																																																																																																																																																					0	0	41149	8031	7659	0	0	24070	23209	0	0	0	0	0	0	80303	76829	0	0	0	32595	30807	1524	1492	6054	559	5854	29434	21316	10708	0	0	0	0	73	4948	3801	0	135																									0	0	0	0	0	0	0	0	0	0	9012	8822	0	0	0	0	0	0	143	135	0	0	0	0	0	0	0	0		
746157																																																																																																																																																					0	0	7002	16717	16589	0	0	0	0	0	0	0	0	0	0	69868	64933	0	0	0	670	650	0	0	5643	1992	3587	1640	2196	7824	0	0	64	0	847	20722	24398	12	1650																									0	0	0	0									0	0	0	0	0	0	1871	1663	0	0	0	0	0	0	0	0		
746755																																																																																																																																																					0	0	64035	6548	6385	0	0	0	0	0	0	0	0	0	0	148624	145820	0	0	0	35109	34104	1500	1422	25138	2328	16878	19312	10214	9996	624	986	6471	17805	36812	12604	133	7032	4625																									0	0	0	0									0	0	0	0	0	0	10101	9820	0	0	0	0	0	0	0	0		
746942																																																																																																																																																					0	0	7895	4686	4671	0	0	0	0	0	0	0	0	0	0	43321	42857	0	0	0	29820	29430	446	452	7562	2264	5299	9146	6207	14632	5309	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
746979																																																																																																																																																					0	0	6581	0	0	3354	3307	903	928	0	0	0	0	71140	66416	9697	9511	0	7421	6514	0	0	0	0	1258	2182	1718	1389	4018	18326	2519	192	17	141	150	4526	6935	15424	23114																									0	0	0	0									0	0	0	0	32590	30955	3283	3238	0	0	0	0	521	522	52	33		
747051																																																																																																																																																					0	0	5189	1451	1451	0	0	0	0	0	0	0	0	0	0	6629	6442	0	0	0	304	303	0	0	2499	496	2003	723	0	0	0	0	0	0	1275	1489	0	0	456																									0	0	0	0	0	0	0	0	0	0	2917	2764	0	0	0	0	0	0	458	456	0	0	0	0	0	0	0	0		
747257																																																																																																																																																					0	0	20376	20271	20376	0	0	0	0	0	0	0	0	0	0	20271	20376	0	0	0	0	0	0	0	8532	2752	5779	11845	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
748254																																																																																																																																																					0	0	0	25812	24447	0	0	0	0	0	0	0	0	0	0	99869	93952	0	0	0	6444	6195	0	0	17256	6754	15265	25005	13155	0	0	271	0	688	240	15937	10486	0	6151																									0	2148	0	2180									0	0	0	0	0	0	1315	1297	0	0	0	0	0	0	4829	4854		
748357																																																																																																																																																					0	0	3604	0	0	0	0	0	0	0	0	0	0	0	0	4638	4648	0	0	0	810	792	0	0	0	0	232	275	0	0	285	0	0	0	0	0	3856	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
748441																																																																																																																																																					0	0	24017	317	222	0	0	1093	1035	0	0	0	0	0	0	43494	41973	0	0	0	6005	5437	0	0	29841	1987	27855	962	6262	3046	222	0	0	62	86	133	0	621	737																									0	0	0	0									0	0	0	0	0	0	1489	1358	0	0	0	0	0	0	0	0		
748964																																																																																																																																																					0	0	43955	0	0	0	0	0	0	0	0	0	0	0	0	104943	102035	0	0	0	47918	46813	0	0	15288	5987	9288	47472	9852	23883	0	0	13	53	4	5482	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
749242																																																																																																																																																					0	0	1732787	0	0	0	0	49794	49810	0	0	0	0	1030105	961875	2637564	2560818	0	279430	249943	267208	271373	0	0	18609	214356	9181	58813	94569	690076	40491	21420	10739	34278	62292	819898	158515	206053	1170242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9388	8327	9517	9376	314605	305635	783637	773774	0	0	0	0	320258	301657	712728	657640	0	0	0	0	0	0	0	0	0	
